new_id,id,title,release_date,runtime,poster_path,backdrop_path,video_path,overview,genre,crew,cast,similar_movie
57,337339,분노의 질주: 더 익스트림,2017-04-12,136,http://image.tmdb.org/t/p/original//h7tvYU9kN4pKjCIzUhf6PLNhQHT.jpg,http://image.tmdb.org/t/p/w500//jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg,,마침내 평화로운 일상으로 돌아온 리더 도미닉(빈 디젤)과 멤버들. 하지만 레티(미셸 로드리게스)와 쿠바에서 신혼을 만끽 중인 도미닉(빈 디젤)에게 불청객이 찾아온다. 전설적인 해커이자 테러 조직의 리더 사이퍼(샤를리즈 테론)는 도미닉을 협박해 자신의 명령을 따르게 한다. 멤버들은 도미닉이 사이퍼와 함께  사상 최악의 테러를 계획하고 있음을 알게 된다.  리더의 배신으로 위기에 놓인 멤버들은 한때 팀을 모두 전멸시키려 했던 데카드 쇼(제이슨 스타뎀)까지 영입해  최악의 적이 되어버린 도미닉과의 피할 수 없는 대결을 앞두게 되는데...,"[28, 80, 53]",[37932],"[12835, 976, 18918, 17647, 8169, 8171, 6885, 6856, 1251069, 114019, 73269, 571418, 928572, 1771588, 96321, 90634, 117437, 1533850, 1814862, 1814863, 1619445, 53573, 1723573, 1517833, 1832096, 1452940, 168875, 1718174, 1543874, 1570750, 2312622, 1068811, 2312624, 2312625, 2312627, 2312629, 2312630, 2312631, 2312632, 2312633, 2312634, 2312635, 2312636, 2312637, 2312638, 2312639, 2312640, 2312642, 2312643, 2312644, 2312646, 2312648, 2312650, 2312652, 2312654, 2312655, 2312657, 2312659, 2312660, 1545520, 1593407, 1787406, 1593390, 1718171, 1725464, 1653352, 15735, 1563264, 1792537, 568546, 1771603, 1563273, 1805149, 1556723, 1716520, 1593389, 1015060, 105265, 1772605, 226960, 1804414, 1355266]","[949, 769, 1429, 968, 18487, 26390, 11474, 14245, 102362, 8333, 384018, 2291, 11517, 10707, 10362, 249916, 373473, 20945, 30177, 314370]"
58,1726,아이언맨,2008-04-30,125,http://image.tmdb.org/t/p/original//318YNPBDdt4VU1nsJDdImGc8Gek.jpg,http://image.tmdb.org/t/p/w500//ZQixhAZx6fH1VNafFXsqa1B8QI.jpg,https://www.youtube.com/embed/hgCmHTDMZig,"천재적인 두뇌와 재능으로 세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 셀러브리티 못지않은 화려한 삶을 살아가던 억만장자 토니 스타크. 아프가니스탄에서 자신이 개발한 신무기 발표를 성공리에 마치고 돌아가던 그는 게릴라군의 갑작스런 공격에 의해 가슴에 치명적인 부상을 입고 게릴라군에게 납치된다. 가까스로 목숨을 건진 그에게 게릴라군은 자신들을 위한 강력한 무기를 개발하라며 그를 위협한다. 그러나 그는 게릴라군을 위한 무기 대신, 탈출을 위한 무기가 장착된 철갑수트를 몰래 만드는 데 성공하고, 그의 첫 수트인 Mark 1를 입고 탈출에 성공한다.","[28, 878, 12]",[15277],"[3223, 18288, 1229, 12052, 57451, 17857, 57452, 9048, 17200, 173810, 6162, 15277, 12708, 40275, 163671, 78299, 54809, 944830, 1209417, 95698, 1209418, 62037, 183439, 109669, 104669, 1209419, 195442, 142213, 1209702, 1209703, 183037, 1209704, 214951, 205362, 203468, 939869, 1209705, 1209706, 1209707, 1209708, 1209709, 1209710, 206423, 133121, 181895, 62843, 204606, 210842, 205720, 1005698, 7624, 1209711, 90721, 169681, 1209712, 1209713, 169642, 27031, 34544, 150669, 1209714, 2231, 1209715, 1004624, 984619, 1209716, 1209717, 970218, 1209718, 1202546, 1209719, 1209720, 1209721, 1209722, 1089759, 1096679, 1209723, 1209724, 78434, 1209725, 1209726, 1209727, 1209728, 1209729, 1209730, 1209731, 1429470, 2114972]","[36647, 1771, 68721, 10138, 557, 10195, 9738, 271110, 99861, 100402, 246655, 102899, 299537, 36648, 559, 272, 1724, 155, 1924, 1927]"
59,375588,후드,2018-11-20,116,http://image.tmdb.org/t/p/original//bgclwqkAvhsn7a1MuIwHpXKQaSx.jpg,http://image.tmdb.org/t/p/w500//axjFiijtxdfK3CD9dMwrdgLwblD.jpg,,돈과 권력을 앞세운 권력층으로 인해 모두가 힘들어진 시기.  전쟁에서 죽은 줄 알았던 귀족 가문의 스무살 청년 ‘로빈’이 나타난 뒤 부자들의 돈만 훔친다는 후드를 쓴 남자에 대한 소문이 들려온다. 정체를 알 수 없는 그에게 막대한 현상금이 걸리지만 번번이 잡는데 실패하고 신출귀몰한 후드의 활약에 사람들도 점차 동요하기 시작하는데…,"[12, 28, 53]",[128276],"[1303037, 134, 77335, 933271, 1254583, 89564, 220448, 1105957, 1164, 208467, 956903, 2237032, 1757668, 1404497, 2237040, 2237043, 79257, 2141502, 25445, 1700678, 1562107, 11212, 126175, 1606756, 2237047, 76475, 1508585, 2237053, 2237087, 1303102]","[20662, 10907, 11469, 8367, 11886, 36819, 766, 8005, 23047, 9562, 10353, 41215, 23832, 9044, 25319, 26175, 18978, 39382, 115972, 280028]"
60,137113,엣지 오브 투모로우,2014-05-27,113,http://image.tmdb.org/t/p/original//mRd73RCMxwwZlAudYKMebE4W32d.jpg,http://image.tmdb.org/t/p/w500//7mgKeg18Qml5nJQa56RBZO7dIu0.jpg,,"가까운 미래, 미믹이라 불리는 외계 종족의 침략으로 인류는 멸망 위기를 맞는다. 전투를 치른 경험이 한번도 없는 군 공보관 소속 빌 케이지(톰 크루즈) 소령은 전쟁터에 가서 군 홍보 영상을 찍어오라는 4성 장군의 명령을 거절한다. 그 죄로 자살 특공대에 투입된다. 하지만 불가능한 일이 일어난다. 그가 다시 그 끔찍한 날이 시작된 시간에 다시 깨어나 다시 전투에 참여하게 되고 다시 죽었다가 또 다시 살아나는 것. 다시 작전에 참여해 죽었다가 눈을 뜨기를 반복하면서 그는 자신이 외계인과의 접촉으로 같은 시간대를 반복해서 겪게 되는타임루프에 빠졌다는 사실을 알게 된다.","[28, 878]",[11694],"[500, 5081, 2039, 2053, 119224, 147255, 93111, 1363086, 125740, 115679, 1095404, 67205, 1284, 213083, 1258664, 17352, 12799, 1211881, 1504930, 1504931, 1132153, 1504932, 1504933, 1504934, 1227322, 219762, 1504935, 122345, 1504936, 1222021, 1504937, 36901, 113361, 590162, 1237218, 1504938, 1048574, 1738236, 531772, 1295992]","[602, 563, 348, 8077, 11864, 10200, 76341, 228161, 157336, 19995, 12244, 131631, 299687, 49849, 43933, 20424, 81, 180, 280, 604]"
61,315635,스파이더맨: 홈커밍,2017-07-05,133,http://image.tmdb.org/t/p/original//nS8700DvlmXBVX0UqZZwnCcFB1X.jpg,http://image.tmdb.org/t/p/w500//vc8bCGjdVp0UbMNLzHnHSLRbBWQ.jpg,https://www.youtube.com/embed/1rRT7mpZkGw,"토니 스타크(로버트 다우니 주니어)의 제안을 받고 시빌 워에 참여한 피터 파커(톰 홀랜드)은 다음 임무가 언제일지 설렘을 안고 하루하루를 보낸다. 토니는 MIT 진학 준비에 전념할 것을 권하지만 친절한 이웃에 머무는 것은 피터의 성에 차지 않는다. 한편 어벤져스 군단과 외계 세력의 전투로 생긴 산업폐기물을 처리하던 아드리안 툼즈(마이클 키튼)는 그 일이 토니 스타크와 정부에 넘어가면서 하루아침에 빈털터리가 된다. 이에 앙심을 품은 아드리안은 외계 첨단무기를 훔쳐서 개조하는 빌런이 되고, 그의 존재를 알게 된 피터는 도움을 빌리지 않고 자기가 일을 해결해보려고 한다.","[28, 12, 878, 18]",[1293994],"[1136406, 2232, 3223, 3141, 15277, 12052, 505710, 119589, 1649152, 1606394, 1291350, 71913, 66221, 1421427, 500427, 41561, 162503, 1265629, 41089, 31647, 87070, 829372, 130253, 6161, 168875, 1173099, 1563266, 94476, 211937, 1517836, 1551547, 1520451, 164208, 1838225, 145446, 1842670, 171297, 1328063, 1842673, 7624, 1838226, 31528, 16828, 1842674, 1842675, 62105, 1842676, 212003, 59401, 1380492, 1572541, 1779572, 1842677, 1077345, 1842678, 1842679, 1719599, 1216011, 1842683, 1842686, 1497467, 1265796, 1842691, 2224809, 1842697, 1642637, 1842692, 1649779, 1653352, 1691379, 1767219, 1502304, 1732648, 2224813, 1718174, 1812341, 1842693, 1780989, 1842694, 1842695, 1842696, 1842698, 1842699, 1842700, 1842701, 1842702, 1842703, 1842704, 1842705, 1808630, 1842707, 1842708, 1784402, 1842709, 1842710, 1842711, 1842713, 1842714, 1842715, 1842716, 1842717, 1842718, 1842719, 1842720, 1842721, 1635159, 1842722, 1842723, 1842724, 1842725, 1373622, 1463430, 1842728, 1842729, 1842730]","[1771, 1724, 1726, 68721, 10138, 10195, 9738, 271110, 100402, 429617, 246655, 299537, 36648, 559, 272, 155, 1924, 1927, 1452, 1979]"
62,480414,요로나의 저주,2019-04-17,93,http://image.tmdb.org/t/p/original//8kllbCOM38idMWXzsk6mMzpbcsC.jpg,http://image.tmdb.org/t/p/w500//u2vGggeMPAkhEtD7bYGfeThsQiM.jpg,https://www.youtube.com/embed/5AJVjhMYkBE,"1973년, 애나는 남편 없이 두 아이와 살고 있다. 사회복지사인 애나가 담당하던 한 여인의 아이들이 불의의 사고로 목숨을 잃자, 그녀는 이것이 ‘요로나’의 짓이라면서 애나에게도 똑같은 저주가 내릴 것이라 예언한다. 어느 날부터인가 울음소리를 들려오고 의문의 존재가 아이들을 위협하는데...","[53, 27, 9648]",[1607672],"[1817, 58650, 1538713, 18920, 11868, 1951452, 1503744, 34842, 1530558, 1951451, 1951453, 1005920, 1901967, 55259, 1194347, 60533, 1376128, 2267339]","[250546, 259693, 439079, 396422, 91586, 335796, 138843, 128, 184346, 80280, 293670, 561, 70981, 76487, 764, 9552, 5961, 8913, 10136, 10756]"
63,420817,알라딘,2019-05-22,128,http://image.tmdb.org/t/p/original//jswjmpYfEA6a5t2WlhOJJgarQsh.jpg,http://image.tmdb.org/t/p/w500//v4yVTbbl8dE1UP2dWu5CLyaXOku.jpg,https://www.youtube.com/embed/KrM3vS5sy2w,"머나먼 사막 속 신비의 아그라바 왕국의 시대. 좀도둑 ‘알라딘’은 마법사 ‘자파’의 의뢰로 마법 램프를 찾아 나섰다가 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고, 자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데…","[12, 14, 10402, 10749]",[956],"[1515478, 240724, 2888, 935235, 103330, 476163, 141034, 21088, 15831, 35434, 578697]","[812, 278927, 321612, 11238, 12232, 15515, 5769, 23916, 217011, 174295]"
64,383498,데드풀 2,2018-05-10,117,http://image.tmdb.org/t/p/original//kDiOsE2FqZC26ScZDGdkkmlhZGJ.jpg,http://image.tmdb.org/t/p/w500//3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,https://www.youtube.com/embed/yKX2VrYpCp8,"암 치료를 위한 비밀 실험에 참여한 후, 강력한 힐링팩터 능력을 지닌 슈퍼히어로 데드풀로 거듭난 웨이드 윌슨(라이언 레이놀즈)은 여자친구 바네사(모레나 바카린)와 더없이 행복한 시간을 보낸다. 그러나 행복도 잠시, 눈 앞에서 소중한 연인을 잃어버리고 삶의 의미를 상실하지만 자기 치유 능력 때문에 죽고 싶어도 죽지를 못한다. 밑바닥까지 내려간 데드풀은 더 나은 사람이 되기로 결심한다. 한편 미래에서 온 케이블(조시 브롤린)은 러셀을 집요하게 쫓는다. 데드풀은 팀 엑스포스를 결성하고, 뭘 해도 운이 따르는 도미노(재지 비츠)가 엑스포스에 합류하는데...","[28, 35, 12]",[40684],"[10859, 16851, 54882, 1139349, 1545693, 51990, 122750, 1109702, 1492326, 1292258, 1665, 230660, 80507, 1368836, 215887, 1843783, 1357969, 1091324, 1610940, 137905, 53256, 287, 1224673, 112692, 21088, 1892, 1237734, 74677, 1935296, 2105672, 2080718, 168520, 64674, 1848567, 2105682, 2041208, 2105686, 1882895, 1366, 1904663, 91269, 7932, 2105699, 2105700, 40684, 6968, 5530, 3292, 113505, 1253199, 55089, 1034681]","[246655, 36647, 1726, 1771, 68721, 10138, 10195, 9738, 271110, 100402, 263115, 320288, 299537, 36648, 557, 559, 272, 1724, 155, 1924]"
65,1771,캡틴 아메리카: 퍼스트 어벤져,2011-07-22,123,http://image.tmdb.org/t/p/original//fmD5UwELxKUgy7ULyVnIPjVrefL.jpg,http://image.tmdb.org/t/p/w500//pmZtj1FKvQqISS6iQbkiLg5TAsr.jpg,https://www.youtube.com/embed/0IgrxiDr980,"진주만 공습을 겪은 미국은 선전포고를 하고 제2차 세계대전에 발을 들인다. 스티브 로저스(크리스 에반스)는 왜소하고 마른 체격으로 인해 입대마저 번번히 거부당하지만, 포기를 모르는 근성과 강한 희생 정신을 인정받아 최고의 전사를 양성하는 슈퍼 솔져 프로젝트에 스카우트된다. 비밀리에 진행된 실험을 통해 가장 완벽한 육체와 인간의 한계를 초월한 신체 능력을 얻게 된 스티브는 모두에게 캡틴으로 불리며 영웅으로 새롭게 태어난다. 하지만 거대한 히드라 조직을 앞세운 적의 공격은 한층 막강해지고, 그 핵심에 선 레드 스컬은 인류를 위협하는 최후의 전투를 준비하는데...","[28, 12, 878]",[4945],"[16828, 39459, 60898, 2176, 1331, 55470, 30315, 2283, 2231, 13014, 2203, 15543, 41561, 30710, 145161, 55583, 131814, 1094667, 58502, 1104994, 10207, 1356645, 1533995, 11180, 1572543, 1075144, 10701, 1441558, 1080542, 1510694, 1047370, 123496, 1644017, 1502468, 1231421, 108620, 1635547, 1202386, 1644028, 1513012, 62892, 49365, 1048648, 1463197, 1644032, 1211185, 209578, 1387292, 1624444, 1332982, 523533, 97505, 1184965, 1240693, 74289, 7624]","[1724, 1726, 10138, 297762, 315635, 429617, 68721, 272, 9738, 557, 559, 155, 1452, 10195, 1924, 1927, 1979, 36647, 36648, 71676]"
66,512196,해피 데스데이 2 유,2019-02-13,100,http://image.tmdb.org/t/p/original//y6Ezb917fuqpOULP5uBfZUvSG8e.jpg,http://image.tmdb.org/t/p/w500//v99NrmuSYn4HGwwpHWEkMVSeAL3.jpg,https://www.youtube.com/embed/-hJmsK_8tM8,절대 끝나지 않는 생일에 또다시 갇혀버린 트리와 더 강력하게 돌아온 베이비의 끝내주는 호러테이닝 무비,"[27, 9648, 53, 878, 35]",[54248],"[1427680, 969140, 1542831, 933160, 2035239, 104853, 1602964, 45398, 1476053, 978608, 51384, 1651968, 1717376, 1091423, 1862768, 1718658, 1737299, 1435244, 1651966, 2244450, 1690499, 1566766]","[15069, 8090, 357096, 10781, 984, 123109, 807, 10029, 594689, 238636, 2832, 12150, 276488, 21484, 49797, 60670, 12521, 3600, 29161, 15762]"
67,218043,레프트 비하인드: 휴거의 시작,2014-10-03,110,http://image.tmdb.org/t/p/original//90FdDXqIXGjMIxPRXr3fzPrP1ht.jpg,http://image.tmdb.org/t/p/w500//oUZn1QXB7FTqMBnM7GdqK5PFNzn.jpg,,"대학생 '클로이'(캐시 톰슨)는 공항에서 성경에 관해 설교하는 여자로부터 유명 기자 '벅'(채드 마이클 머레이)을 구해준다. '클로이'는 아빠 '레이'(니콜라스 케이지)의 깜짝 생일 파티를 위해 고향을 찾아왔지만, 비행기 조종사인 '레이'는 호출을 받고 급하게 비행을 떠난다.  '레이'는 '벅'을 포함한 수많은 승객들을 태운 비행기에 탑승하고, 오랜만에 집으로 간 '클로이'는 이번엔 독실한 기독교 신자인 엄마와 말다툼을 벌인다. 기분 전환을 위해 어린 동생 '레이미'와 함께 쇼핑몰을 찾은 '클로이'. 그런데 별안간 전세계적으로 수많은 사람들이 옷가지만 남긴 채 흔적도 없이 사라져 버리는 일이 벌어진다. '레이미'도, '클로이'의 엄마도, 비행기 안 수많은 승객들도 감쪽같이 사라진 상황. 설상가상으로 '레이'와 '벅'이 타고 있던 비행기는 추락 위기에 처하고 마는데...","[53, 28, 878]",[15358],"[2963, 62747, 1063, 212833, 4030, 112560, 224842, 68180, 31467, 94427, 1253634, 205176, 1467385, 1268071, 1381389, 1172781, 1116011, 120251, 101847, 1289978, 133386, 1467388, 990136, 1467390, 1467418, 1411758, 1467419]","[27932, 390051, 7227, 225574, 813, 2320, 744, 9350, 1701, 10538, 1573, 109424, 37834, 87502, 76163, 676, 5559, 594, 363676, 842]"
68,500682,하이웨이맨,2019-03-15,133,http://image.tmdb.org/t/p/original//4bRYg4l12yDuJvAfqvUOPnBrxno.jpg,http://image.tmdb.org/t/p/w500//pZ78ksjPlXf3q2EeONN8WdHE03Y.jpg,https://www.youtube.com/embed/gAQPlRxUPjc,"미국 최악의 범죄자 커플 보니와 클라이드를 잡기 위해, FBI와 최신 과학수사 기법을 총동원하는 텍사스 주정부. 하지만 실패만 거듭하면서 전직 레인저 두 명(케빈 코스트너와 우디 해럴슨)이 소환된다. 젊은 경찰들의 조롱에도 불구하고, 오로지 본능과 경험에 의존하는 두 사람. 그들의 숨겨진 실화가 공개된다.","[80, 18, 53]",[54040],"[1269, 57755, 8534, 3911, 1142720, 170153, 21165, 6573, 6951, 931771, 58733, 96529, 110993, 146020, 2222722, 1486657, 1364121, 2262494, 2026437, 1078610, 1916439, 180300, 2277229, 1631176, 1978712, 93182, 1567208, 1658615, 1949832, 1890166, 62784, 1873078, 181701, 2277855, 21084, 1535348, 2277856, 164758, 1215021, 121204, 1280398, 1277799, 1448224, 1757751, 2277857, 2277858, 1952344, 2165927, 2277859, 60510, 1952342, 1148254, 2277861, 2277862, 2277864, 2277865, 2277866, 2277870, 2277867, 2277872, 2024126, 2277876, 2277877, 2277879, 2277881, 2277882, 1788673, 19507, 1219322, 210128, 1209731]","[754, 10632, 475, 9873, 14854, 514759, 2762, 362154, 26718, 4882]"
69,109445,겨울왕국,2013-11-27,108,http://image.tmdb.org/t/p/original//9CiSFdTxK6HxsFJCCCOsXsFNgo8.jpg,http://image.tmdb.org/t/p/w500//cN9Nbwh66TRcj2gBE8cSEZulsx3.jpg,https://www.youtube.com/embed/bbh1NIpDo-c,"서로가 최고의 친구였던 자매 엘사와 안나. 하지만 언니 엘사에게는 하나뿐인 동생에게조차 말 못할 비밀이 있다. 모든 것을 얼려버리는 신비로운 힘이 바로 그 것. 엘사는 통제할 수 없는 자신의 힘이 두려워 왕국을 떠나 북쪽 산으로 도망치고, 홀로 그곳에서 얼음 궁전을 지어 지내게 된다. 한편 얼어버린 왕국의 저주를 풀기 위해 안나는 언니를 찾아 나서고, 그 과정에서 안나는 까칠한 매력의 얼음장수 크리스토프와 만나 영원히 얼어붙은 왕국을 구해내기 위해 함께 고군분투한다.","[16, 12, 10751]","[15774, 1120694]","[40462, 19394, 221611, 54415, 1188241, 21088, 8785, 70238, 16842, 1297610, 3202, 74573, 34521, 1207489, 1207488, 1340660, 1340664, 1340665, 1340667, 87176, 1340669, 1340671, 1340673, 1340674, 186605, 146186, 59051, 950773, 36821, 173428, 39214, 1340676, 1340677, 1120694, 1207490, 1340678, 108253, 111466, 1077828, 113916, 1340680, 174563, 76461, 1340682, 1223658, 59060, 1296646, 1340684, 1340685, 1009221, 131365, 60279, 120831, 113818, 1248379, 1554016, 75599, 1340662, 1340663, 176035, 1560239, 172696]","[4523, 326359, 10882, 812, 426543, 10020, 38757, 224141, 12092, 22586, 408, 10530, 11360, 11451, 9479, 10144, 10198, 11224, 808, 62177]"
70,351286,쥬라기 월드: 폴른 킹덤,2018-06-06,129,http://image.tmdb.org/t/p/original//ag1HBETIXBTDk6XxhlljuT3KIjy.jpg,http://image.tmdb.org/t/p/w500//3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg,https://www.youtube.com/embed/wQVi5Bcksdk,"지상 최대의 테마파크 쥬라기 월드가 폐쇄된 지 3년 후.  이슬라 누블라의 활화산 시보산이 분화하려는 조짐을 보이자 조짐에 뉴스에서는 이와 더불어 공룡들의 보호에 관련된 시위나 소식들을 보도한다. 오웬(크리스 프렛)과 클레어(브라이스 달라스 하워드)는 벤자민 록우드(제임스 크롬웰)의 부탁으로 공룡들의 멸종을 막기 위해 이슬라 누블라 섬으로 떠난다. 한편 진화된 공룡들을 이용하려는 세력의 거대한 음모가 드러나고, 절대 지상에 존재해선 안될 위협적 공룡들이 마침내 세상 밖으로 등장하게 되는데...","[28, 12, 878]",[51894],"[73457, 18997, 28847, 1029934, 1257819, 2505, 13014, 15854, 4785, 14592, 400, 2058708, 6916, 1083177, 2093764, 589652, 207304, 55586, 25600, 2125910, 1358942, 1792454, 2125921, 1132153, 232979, 2125928, 1563380, 1184960, 1205630, 123796, 2015334, 2060733, 2067775, 20582, 1481440, 1933302]","[88751, 329, 10567, 12144, 425, 135397, 105864, 11571, 18890, 15997, 3591, 45361, 35002, 27591, 4289, 43716, 339526, 366141, 192813, 43715]"
71,347375,마일 22,2018-08-16,95,http://image.tmdb.org/t/p/original//kMDHzgfFNkG2Ih9wsW3TAyGgj7I.jpg,http://image.tmdb.org/t/p/w500//2nOMUnQ4OtsKVTmpp3og7MYt4oG.jpg,,"군사, 외교의 사각지대에서 임무를 수행하는 실패율 제로의 비밀조직 ‘오버워치’. 그들에게 전 세계 6개 주요 도시의 테러를 막을 수 있는 유일한 정보를 지닌 ‘타겟’이 접근한다. 22마일 떨어진 안전한 장소로 ‘타겟’을 이동시키는 새로운 작전이 시작되고, 타겟을 노리는 적들의 거센 공격이 가해지자 오버워치 팀원들은 작전 성공을 위해 자신들의 목숨을 바꿔가며 1마일씩 이송작전을 수행한다. 적을 뚫고 목적지에 가까워질수록 궁지에 몰리게 된 오버워치 앞에 타겟의 숨겨진 미션이 드러나게 되면서 또 다른 위기를 맞게 되는데…",[28],[36602],"[13240, 62220, 113732, 6949, 997887, 2165639, 2165640, 1068383, 1044954, 1278911, 2165641, 1218180, 1477872, 1685881, 11067, 1942131, 428440, 36602, 1511922, 1238110, 2137128, 1633527]","[9053, 376453, 11841, 146, 604, 605, 9739, 24, 682, 3132, 59961, 140300, 345887, 40805, 44865, 217923, 11134, 10618, 9502, 9056]"
72,404368,주먹왕 랄프 2: 인터넷 속으로,2018-11-20,112,http://image.tmdb.org/t/p/original//54HHWP4Sqz22yKGM68kRQXCXXxS.jpg,http://image.tmdb.org/t/p/w500//88poTBTafMXaz73vYi3c74g0y2k.jpg,https://www.youtube.com/embed/oncO0SdY8pw,"각종 사고를 치며 게임 속 세상을 뒤집어 놨던 절친 주먹왕 ‘랄프’와 ‘바넬로피’는  버려질 위기에 처한 오락기 부품을 구하기 위해 와이파이를 타고 인터넷 세상에 접속한다. 얼떨결에 올린 동영상으로 순식간에 핵인싸에 등극한 ‘랄프’와 툴도 트랙도 없는 스릴만점 슬로터 레이스 게임에 참여하게 된 ‘바넬로피’ 지금껏 경험한 적 없는 엄청난 스케일과 새로운 재미에 흠뻑 빠진  ‘랄프’와 ‘바넬로피’는 랜섬웨어급 사고로 인터넷 세상을 혼란에 빠뜨리는데…  과연, 이들은 무사히 집에 돌아갈 수 있을까?","[10751, 16, 35, 14]","[165787, 567562]","[4764, 7404, 90633, 40036, 58737, 43775, 21088, 658, 18977, 19278, 31531, 65529, 40462, 63978, 1564846, 81667, 191855, 15829, 9015, 19394, 16855, 62050, 1232621, 15563, 21702, 75038, 12898, 6, 165787, 567562, 1255816, 2153569, 2153573, 35219, 18, 15347, 137194, 2009789, 12835, 34521, 1314952, 1314954, 1314953, 1314955, 38333, 2153567, 60632, 1471841, 1181329, 1214974, 95002, 220877, 1255817, 1610446, 1426657, 1335646, 35515, 141687, 111683, 151246, 1258699, 108253, 1695631, 967699, 1429453, 1998733, 52117, 1424111, 2122126, 1223658, 1643257, 1720506, 2224931, 2224932, 2224933, 2224935, 1453312, 113818, 1340677, 1447307, 1742303, 1995005, 2009807, 96997, 44029]","[82690, 12279, 353486, 63, 68735, 955, 8090, 10069, 333339, 9763, 257344, 13460, 489999, 225886, 44945, 328387, 36670, 97, 11546, 39538]"
73,157336,인터스텔라,2014-11-05,169,http://image.tmdb.org/t/p/original//zephyR9sWnscPjadlDhWXPWosmV.jpg,http://image.tmdb.org/t/p/w500//xu9zaAevzQ5nnrsXN6JcahLnG4i.jpg,https://www.youtube.com/embed/aLYLNFTV1Ks,"세계 각국의 정부와 경제가 완전히 붕괴된 미래가 다가온다. 지난 20세기에 범한 잘못이 전 세계적인 식량 부족을 불러왔고, NASA도 해체되었다. 나사 소속 우주비행사였던 쿠퍼(매튜 매커너헤이)는 지구에 몰아친 식량난으로 옥수수나 키우며 살고 있다. 거센 황사가 몰아친 어느 날 알 수 없는 힘에 이끌려 딸과 함께 도착한 곳은 인류가 이주할 행성을 찾는 나사의 비밀본부. 이 때 시공간에 불가사의한 틈이 열리고, 이 곳을 탐험해 인류를 구해야 하는 임무를 위해 쿠퍼는 만류하는 딸을 뒤로한 채 우주선에 탑승한다.","[12, 18, 878]",[525],"[10297, 83002, 1813, 3895, 1893, 851784, 1190668, 58549, 1892, 9560, 12074, 8210, 17052, 35013, 55411, 21416, 40039, 86624, 32202, 535, 171901, 212689, 78050, 31649, 1452481, 100650, 167720, 1505363, 1452865, 1503849, 1573547, 97447, 1360008, 1699056, 1663832, 1699057, 2142337]","[126889, 75612, 605, 11470, 348, 8077, 2048, 76341, 87101, 54138, 262543, 101299, 568, 19, 19959, 17431, 274870, 10559, 811, 19761]"
74,122,반지의 제왕: 왕의 귀환,2003-12-01,199,http://image.tmdb.org/t/p/original//tAXXuEAKLk2mOEIJzwajJQEnVZu.jpg,http://image.tmdb.org/t/p/w500//8BPZO0Bf8TeAy8znF43z8soK3ys.jpg,,"사우론이 인간들의 마지막 요새인 곤도르를 향해 야욕을 드러내고 있는 한편, 아라곤은 쇠락해가고 있는 곤도르의 재건을 위해 왕위 계승을 신중하게 결정지어야만 하는 상황. 이제 중간대륙의 미래는 그의 어깨에 달려있는 것. 사우론이 이끄는 어둠의 군대와의 마지막 전투를 위해 간달프는 곤도르에 흩어져 있던 병사들을 모으고, 로한의 왕 세오덴에게 도움을 받기도 하지만 사우론의 군대에 비하면 열세를 면치 못한다. 그러나 그들은 중간대륙을 사우론의 야욕으로부터 지키려는 사명감과, 마지막 반지 운반자에게 임무를 끝낼 기회를 주기 위해 어둠의 군대를 향해 돌진하게 되는데...","[12, 14, 28]",[108],"[109, 1327, 110, 1328, 882, 114, 655, 1330, 1329, 1333, 112, 1331, 65, 1369, 1372, 502, 1371, 48, 1381, 20982, 1382, 1383, 965278, 186469, 75256, 29094, 1214345, 122441, 1367, 1366, 1365, 1440014, 41785, 186448, 585902, 1739002, 1440015, 1668317, 105584, 29082, 25134, 1336161, 2089079, 9383, 1186354, 129394, 173384, 7249, 173451, 2082666, 1201351, 2082669, 113, 1370, 27752, 1511634, 1332, 2089102, 1191103, 1590834, 2082705, 8682, 1313, 2082118, 1477006, 1419579, 108, 1378828, 117, 1828288, 2089117, 2082709, 1674266, 2082697, 2082731, 2082770, 1201399, 2089118, 1810322]","[120, 121, 630, 336843, 281957, 101299, 131631, 674, 9331, 448095, 9880, 600, 769, 2268, 2312, 9093, 12155, 7980, 9007, 562]"
